RallyId,Player1Won,dataset_split,position,shot,prefix_sequence,win_probability_after_shot,delta_vs_previous_shot,cumulative_delta_vs_first_shot
8_13,0,train,38,Lift,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Lift -> Lift -> Drop -> Lift,0.5041,0.0001,0.011
8_13,0,train,39,Net,Serve -> Lift -> Drive -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Drop -> Drop -> Drop -> Lift -> Smash -> Drop -> Lift -> Clear -> Smash -> Drop -> Lift -> Lift -> Drop -> Smash -> Drop -> Smash -> Serve -> Lift -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Drop -> Lift -> Lift -> Drop -> Lift -> Net,0.5042,0.0,0.0111
8_14,1,validation,1,Drop,Drop,0.4978,0.0,0.0
8_14,1,validation,2,Drop,Drop -> Drop,0.4973,-0.0006,-0.0006
8_14,1,validation,3,Fall,Drop -> Drop -> Fall,0.4991,0.0018,0.0012
8_15,1,train,1,Lift,Lift,0.4989,0.0,0.0
8_15,1,train,2,Drop,Lift -> Drop,0.4979,-0.001,-0.001
8_15,1,train,3,Lift,Lift -> Drop -> Lift,0.4976,-0.0002,-0.0013
8_15,1,train,4,Smash,Lift -> Drop -> Lift -> Smash,0.498,0.0003,-0.0009
8_15,1,train,5,Drop,Lift -> Drop -> Lift -> Smash -> Drop,0.4981,0.0001,-0.0008
8_15,1,train,6,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop,0.4983,0.0002,-0.0006
8_15,1,train,7,Lift,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift,0.4986,0.0003,-0.0003
8_15,1,train,8,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop,0.4989,0.0003,0.0
8_15,1,train,9,Lift,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift,0.4993,0.0004,0.0004
8_15,1,train,10,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop,0.4996,0.0004,0.0007
8_15,1,train,11,Clear,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear,0.5002,0.0006,0.0013
8_15,1,train,12,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop,0.5007,0.0004,0.0018
8_15,1,train,13,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop,0.501,0.0004,0.0022
8_15,1,train,14,Lift,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift,0.5014,0.0003,0.0025
8_15,1,train,15,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop,0.5017,0.0003,0.0028
8_15,1,train,16,Lift,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift,0.5019,0.0003,0.0031
8_15,1,train,17,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop,0.5022,0.0002,0.0033
8_15,1,train,18,Lift,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift,0.5024,0.0002,0.0035
8_15,1,train,19,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop,0.5026,0.0002,0.0037
8_15,1,train,20,Lift,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift,0.5028,0.0002,0.0039
8_15,1,train,21,Lift,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Lift,0.503,0.0002,0.0041
8_15,1,train,22,Smash,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Lift -> Smash,0.5032,0.0002,0.0043
8_15,1,train,23,Smash,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Lift -> Smash -> Smash,0.5034,0.0002,0.0045
8_15,1,train,24,Drop,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Lift -> Smash -> Smash -> Drop,0.5036,0.0002,0.0047
8_15,1,train,25,Fall,Lift -> Drop -> Lift -> Smash -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Clear -> Drop -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Lift -> Smash -> Smash -> Drop -> Fall,0.5039,0.0003,0.005
8_16,1,validation,1,Drop,Drop,0.4978,0.0,0.0
8_16,1,validation,2,Drive,Drop -> Drive,0.4977,-0.0002,-0.0002
8_16,1,validation,3,Drop,Drop -> Drive -> Drop,0.4973,-0.0004,-0.0005
8_16,1,validation,4,Drive,Drop -> Drive -> Drop -> Drive,0.4973,-0.0,-0.0005
8_16,1,validation,5,Lift,Drop -> Drive -> Drop -> Drive -> Lift,0.4974,0.0001,-0.0004
8_16,1,validation,6,Drop,Drop -> Drive -> Drop -> Drive -> Lift -> Drop,0.4976,0.0001,-0.0003
8_16,1,validation,7,Lift,Drop -> Drive -> Drop -> Drive -> Lift -> Drop -> Lift,0.4978,0.0003,-0.0
8_16,1,validation,8,Drop,Drop -> Drive -> Drop -> Drive -> Lift -> Drop -> Lift -> Drop,0.4981,0.0003,0.0003
8_16,1,validation,9,Lift,Drop -> Drive -> Drop -> Drive -> Lift -> Drop -> Lift -> Drop -> Lift,0.4985,0.0004,0.0006
8_16,1,validation,10,Drop,Drop -> Drive -> Drop -> Drive -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop,0.4988,0.0003,0.001
8_16,1,validation,11,Lift,Drop -> Drive -> Drop -> Drive -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift,0.4992,0.0004,0.0014
8_16,1,validation,12,Net,Drop -> Drive -> Drop -> Drive -> Lift -> Drop -> Lift -> Drop -> Lift -> Drop -> Lift -> Net,0.4996,0.0004,0.0017
8_17,1,test,1,Lift,Lift,0.4989,0.0,0.0
8_17,1,test,2,Drive,Lift -> Drive,0.4984,-0.0005,-0.0005
8_17,1,test,3,Drop,Lift -> Drive -> Drop,0.4977,-0.0007,-0.0011
8_17,1,test,4,Drop,Lift -> Drive -> Drop -> Drop,0.4974,-0.0003,-0.0015
8_17,1,test,5,Drop,Lift -> Drive -> Drop -> Drop -> Drop,0.4974,-0.0,-0.0015
8_17,1,test,6,Clear,Lift -> Drive -> Drop -> Drop -> Drop -> Clear,0.498,0.0007,-0.0008
8_17,1,test,7,Drop,Lift -> Drive -> Drop -> Drop -> Drop -> Clear -> Drop,0.4985,0.0004,-0.0004
8_17,1,test,8,Lift,Lift -> Drive -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift,0.4989,0.0004,0.0
8_17,1,test,9,Lift,Lift -> Drive -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift,0.4993,0.0004,0.0005
8_17,1,test,10,Fall,Lift -> Drive -> Drop -> Drop -> Drop -> Clear -> Drop -> Lift -> Lift -> Fall,0.5002,0.0009,0.0013
8_18,1,train,1,Lift,Lift,0.4989,0.0,0.0
8_18,1,train,2,Drop,Lift -> Drop,0.4979,-0.001,-0.001
8_18,1,train,3,Drive,Lift -> Drop -> Drive,0.4976,-0.0003,-0.0013
8_18,1,train,4,Lift,Lift -> Drop -> Drive -> Lift,0.4976,-0.0001,-0.0013
8_18,1,train,5,Fall,Lift -> Drop -> Drive -> Lift -> Fall,0.4987,0.0011,-0.0002
8_19,1,train,1,Drop,Drop,0.4978,0.0,0.0
8_19,1,train,2,Clear,Drop -> Clear,0.5008,0.003,0.003
8_19,1,train,3,Drop,Drop -> Clear -> Drop,0.5001,-0.0007,0.0023
8_19,1,train,4,Drop,Drop -> Clear -> Drop -> Drop,0.4992,-0.0009,0.0014
8_19,1,train,5,Clear,Drop -> Clear -> Drop -> Drop -> Clear,0.4998,0.0006,0.002
8_19,1,train,6,Fall,Drop -> Clear -> Drop -> Drop -> Clear -> Fall,0.5012,0.0014,0.0034
8_20,1,validation,1,Serve,Serve,0.4931,0.0,0.0
8_20,1,validation,2,Drive,Serve -> Drive,0.494,0.0009,0.0009
8_20,1,validation,3,Lift,Serve -> Drive -> Lift,0.4945,0.0005,0.0014
8_20,1,validation,4,Drop,Serve -> Drive -> Lift -> Drop,0.4947,0.0002,0.0016
8_20,1,validation,5,Drop,Serve -> Drive -> Lift -> Drop -> Drop,0.495,0.0003,0.0019
8_20,1,validation,6,Clear,Serve -> Drive -> Lift -> Drop -> Drop -> Clear,0.496,0.001,0.0029
8_20,1,validation,7,Drop,Serve -> Drive -> Lift -> Drop -> Drop -> Clear -> Drop,0.4966,0.0007,0.0035
8_20,1,validation,8,Clear,Serve -> Drive -> Lift -> Drop -> Drop -> Clear -> Drop -> Clear,0.4976,0.001,0.0045
8_20,1,validation,9,Lift,Serve -> Drive -> Lift -> Drop -> Drop -> Clear -> Drop -> Clear -> Lift,0.4984,0.0007,0.0053
8_20,1,validation,10,Net,Serve -> Drive -> Lift -> Drop -> Drop -> Clear -> Drop -> Clear -> Lift -> Net,0.499,0.0006,0.0059
26_4,1,train,1,Long Defence,Long Defence,0.517,0.0,0.0
26_4,1,train,2,Fall,Long Defence -> Fall,0.5211,0.0041,0.0041
26_5,1,test,1,Lift,Lift,0.4989,0.0,0.0
26_5,1,test,2,Short Defence,Lift -> Short Defence,0.5032,0.0043,0.0043
26_5,1,test,3,Drop,Lift -> Short Defence -> Drop,0.5018,-0.0014,0.0029
26_5,1,test,4,Lift,Lift -> Short Defence -> Drop -> Lift,0.5007,-0.0011,0.0018
26_5,1,test,5,Fall,Lift -> Short Defence -> Drop -> Lift -> Fall,0.5014,0.0007,0.0025
26_6,1,test,1,Backhand Serve,Backhand Serve,0.5087,0.0,0.0
26_6,1,test,2,Net Shot,Backhand Serve -> Net Shot,0.5132,0.0044,0.0044
26_6,1,test,3,Lift,Backhand Serve -> Net Shot -> Lift,0.5093,-0.0038,0.0006
26_6,1,test,4,Fall,Backhand Serve -> Net Shot -> Lift -> Fall,0.5103,0.001,0.0015
26_7,1,test,1,Drive,Drive,0.5036,0.0,0.0
26_7,1,test,2,Drive,Drive -> Drive,0.5023,-0.0013,-0.0013
26_7,1,test,3,Lift,Drive -> Drive -> Lift,0.4994,-0.0029,-0.0042
26_7,1,test,4,Long Defence,Drive -> Drive -> Lift -> Long Defence,0.5001,0.0007,-0.0035
26_7,1,test,5,Fall,Drive -> Drive -> Lift -> Long Defence -> Fall,0.5026,0.0025,-0.001
26_8,1,train,1,Backhand Serve,Backhand Serve,0.5087,0.0,0.0
26_8,1,train,2,Lift,Backhand Serve -> Lift,0.5037,-0.005,-0.005
26_8,1,train,3,Short Defence,Backhand Serve -> Lift -> Short Defence,0.5051,0.0014,-0.0036
26_8,1,train,4,Smash,Backhand Serve -> Lift -> Short Defence -> Smash,0.5049,-0.0002,-0.0039
26_8,1,train,5,Smash,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash,0.5045,-0.0004,-0.0043
26_8,1,train,6,Lift,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift,0.5033,-0.0011,-0.0054
26_8,1,train,7,Drive,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive,0.5024,-0.0009,-0.0063
26_8,1,train,8,Short Defence,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence,0.5027,0.0003,-0.006
26_8,1,train,9,Smash,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence -> Smash,0.5028,0.0,-0.006
26_8,1,train,10,Net Shot,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence -> Smash -> Net Shot,0.5034,0.0006,-0.0053
26_8,1,train,11,Smash,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence -> Smash -> Net Shot -> Smash,0.5037,0.0003,-0.0051
26_8,1,train,12,Short Defence,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence -> Smash -> Net Shot -> Smash -> Short Defence,0.5045,0.0008,-0.0043
26_8,1,train,13,Short Defence,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence -> Smash -> Net Shot -> Smash -> Short Defence -> Short Defence,0.5057,0.0012,-0.0031
26_8,1,train,14,Drive,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence -> Smash -> Net Shot -> Smash -> Short Defence -> Short Defence -> Drive,0.5061,0.0004,-0.0027
26_8,1,train,15,Lift,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence -> Smash -> Net Shot -> Smash -> Short Defence -> Short Defence -> Drive -> Lift,0.506,-0.0001,-0.0028
26_8,1,train,16,Fall,Backhand Serve -> Lift -> Short Defence -> Smash -> Smash -> Lift -> Drive -> Short Defence -> Smash -> Net Shot -> Smash -> Short Defence -> Short Defence -> Drive -> Lift -> Fall,0.5063,0.0004,-0.0024
27_1,1,train,1,Clear,Clear,0.5168,0.0,0.0
27_1,1,train,2,Net,Clear -> Net,0.5185,0.0017,0.0017
27_2,1,train,1,Clear,Clear,0.5168,0.0,0.0
27_2,1,train,2,Drive,Clear -> Drive,0.5131,-0.0037,-0.0037
27_2,1,train,3,Drive,Clear -> Drive -> Drive,0.5104,-0.0027,-0.0064
27_2,1,train,4,Short Defence,Clear -> Drive -> Drive -> Short Defence,0.5111,0.0007,-0.0057
27_2,1,train,5,Clear,Clear -> Drive -> Drive -> Short Defence -> Clear,0.5127,0.0016,-0.004
27_2,1,train,6,Lift,Clear -> Drive -> Drive -> Short Defence -> Clear -> Lift,0.5114,-0.0013,-0.0053
27_2,1,train,7,Fall,Clear -> Drive -> Drive -> Short Defence -> Clear -> Lift -> Fall,0.5117,0.0003,-0.0051
27_3,1,train,1,Lift,Lift,0.4989,0.0,0.0
27_3,1,train,2,Drop,Lift -> Drop,0.4979,-0.001,-0.001
27_3,1,train,3,Drop,Lift -> Drop -> Drop,0.4974,-0.0004,-0.0014
27_3,1,train,4,Clear,Lift -> Drop -> Drop -> Clear,0.4982,0.0008,-0.0006
27_3,1,train,5,Fall,Lift -> Drop -> Drop -> Clear -> Fall,0.4998,0.0016,0.0009
27_4,1,train,1,Clear,Clear,0.5168,0.0,0.0
27_4,1,train,2,Fall,Clear -> Fall,0.5215,0.0047,0.0047
27_5,0,validation,1,Long Defence,Long Defence,0.517,0.0,0.0
27_5,0,validation,2,Long Defence,Long Defence -> Long Defence,0.5198,0.0027,0.0027
27_5,0,validation,3,Drive,Long Defence -> Long Defence -> Drive,0.5189,-0.0009,0.0018
27_5,0,validation,4,Net Shot,Long Defence -> Long Defence -> Drive -> Net Shot,0.5197,0.0009,0.0027
27_5,0,validation,5,Lift,Long Defence -> Long Defence -> Drive -> Net Shot -> Lift,0.5172,-0.0025,0.0002
27_5,0,validation,6,Lift,Long Defence -> Long Defence -> Drive -> Net Shot -> Lift -> Lift,0.5132,-0.004,-0.0039
27_5,0,validation,7,Lift,Long Defence -> Long Defence -> Drive -> Net Shot -> Lift -> Lift -> Lift,0.5095,-0.0037,-0.0075
27_5,0,validation,8,Smash,Long Defence -> Long Defence -> Drive -> Net Shot -> Lift -> Lift -> Lift -> Smash,0.5072,-0.0023,-0.0098
27_5,0,validation,9,Out,Long Defence -> Long Defence -> Drive -> Net Shot -> Lift -> Lift -> Lift -> Smash -> Out,0.5064,-0.0008,-0.0106
27_6,1,train,1,Lift,Lift,0.4989,0.0,0.0
27_6,1,train,2,Lift,Lift -> Lift,0.4983,-0.0006,-0.0006
27_6,1,train,3,Smash,Lift -> Lift -> Smash,0.4984,0.0002,-0.0004
27_6,1,train,4,Net Shot,Lift -> Lift -> Smash -> Net Shot,0.4997,0.0012,0.0008
27_6,1,train,5,Smash,Lift -> Lift -> Smash -> Net Shot -> Smash,0.5003,0.0006,0.0014
27_6,1,train,6,Net Kill,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill,0.5011,0.0008,0.0022
27_6,1,train,7,Net Kill,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill -> Net Kill,0.5018,0.0008,0.0029
27_6,1,train,8,Serve,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill -> Net Kill -> Serve,0.5014,-0.0004,0.0025
27_6,1,train,9,Smash,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill -> Net Kill -> Serve -> Smash,0.5013,-0.0001,0.0025
27_6,1,train,10,Lift,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill -> Net Kill -> Serve -> Smash -> Lift,0.5013,-0.0001,0.0024
27_6,1,train,11,Serve,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill -> Net Kill -> Serve -> Smash -> Lift -> Serve,0.5008,-0.0004,0.0019
27_6,1,train,12,Clear,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill -> Net Kill -> Serve -> Smash -> Lift -> Serve -> Clear,0.5008,0.0,0.002
27_6,1,train,13,Drive,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill -> Net Kill -> Serve -> Smash -> Lift -> Serve -> Clear -> Drive,0.5009,0.0,0.002
27_6,1,train,14,Miss,Lift -> Lift -> Smash -> Net Shot -> Smash -> Net Kill -> Net Kill -> Serve -> Smash -> Lift -> Serve -> Clear -> Drive -> Miss,0.501,0.0001,0.0021
27_7,1,train,1,Long Defence,Long Defence,0.517,0.0,0.0
27_7,1,train,2,Lift,Long Defence -> Lift,0.5094,-0.0076,-0.0076
27_7,1,train,3,Drive,Long Defence -> Lift -> Drive,0.5063,-0.0031,-0.0108
27_7,1,train,4,Net Shot,Long Defence -> Lift -> Drive -> Net Shot,0.5067,0.0005,-0.0103
27_7,1,train,5,Smash,Long Defence -> Lift -> Drive -> Net Shot -> Smash,0.5062,-0.0006,-0.0109
27_7,1,train,6,Net Shot,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot,0.507,0.0009,-0.01
27_7,1,train,7,Clear,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot -> Clear,0.5087,0.0016,-0.0084
27_7,1,train,8,Net Shot,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot -> Clear -> Net Shot,0.5105,0.0018,-0.0066
27_7,1,train,9,Lift,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot -> Clear -> Net Shot -> Lift,0.5101,-0.0004,-0.0069
27_7,1,train,10,Short Defence,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot -> Clear -> Net Shot -> Lift -> Short Defence,0.5105,0.0004,-0.0065
27_7,1,train,11,Lift,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot -> Clear -> Net Shot -> Lift -> Short Defence -> Lift,0.5097,-0.0008,-0.0073
27_7,1,train,12,Long Defence,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot -> Clear -> Net Shot -> Lift -> Short Defence -> Lift -> Long Defence,0.5096,-0.0001,-0.0074
27_7,1,train,13,Smash,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot -> Clear -> Net Shot -> Lift -> Short Defence -> Lift -> Long Defence -> Smash,0.5093,-0.0003,-0.0077
27_7,1,train,14,Fall,Long Defence -> Lift -> Drive -> Net Shot -> Smash -> Net Shot -> Clear -> Net Shot -> Lift -> Short Defence -> Lift -> Long Defence -> Smash -> Fall,0.5096,0.0003,-0.0074
27_8,1,test,1,Lift,Lift,0.4989,0.0,0.0
27_8,1,test,2,Drive,Lift -> Drive,0.4984,-0.0005,-0.0005
27_8,1,test,3,Lift,Lift -> Drive -> Lift,0.498,-0.0004,-0.0009
27_8,1,test,4,Lift,Lift -> Drive -> Lift -> Lift,0.4977,-0.0002,-0.0011
27_8,1,test,5,Drive,Lift -> Drive -> Lift -> Lift -> Drive,0.4976,-0.0001,-0.0012
27_8,1,test,6,Lift,Lift -> Drive -> Lift -> Lift -> Drive -> Lift,0.4976,0.0,-0.0012
27_8,1,test,7,Drive,Lift -> Drive -> Lift -> Lift -> Drive -> Lift -> Drive,0.4977,0.0001,-0.0012
27_8,1,test,8,Clear,Lift -> Drive -> Lift -> Lift -> Drive -> Lift -> Drive -> Clear,0.4982,0.0005,-0.0006
27_8,1,test,9,Fall,Lift -> Drive -> Lift -> Lift -> Drive -> Lift -> Drive -> Clear -> Fall,0.4992,0.001,0.0004
27_9,1,test,1,Net Shot,Net Shot,0.5165,0.0,0.0
27_9,1,test,2,Lift,Net Shot -> Lift,0.5105,-0.006,-0.006
27_9,1,test,3,Long Defence,Net Shot -> Lift -> Long Defence,0.5109,0.0003,-0.0057
27_9,1,test,4,Lift,Net Shot -> Lift -> Long Defence -> Lift,0.5075,-0.0033,-0.009
27_9,1,test,5,Lift,Net Shot -> Lift -> Long Defence -> Lift -> Lift,0.5045,-0.003,-0.012
27_9,1,test,6,Lift,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift,0.5025,-0.002,-0.014
27_9,1,test,7,Lift,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift,0.5012,-0.0013,-0.0153
27_9,1,test,8,Long Defence,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift -> Long Defence,0.5012,0.0,-0.0153
27_9,1,test,9,Smash,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift -> Long Defence -> Smash,0.5014,0.0002,-0.0151
27_9,1,test,10,Net Shot,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift -> Long Defence -> Smash -> Net Shot,0.5019,0.0005,-0.0146
27_9,1,test,11,Clear,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift -> Long Defence -> Smash -> Net Shot -> Clear,0.5025,0.0006,-0.014
27_9,1,test,12,Net Shot,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift -> Long Defence -> Smash -> Net Shot -> Clear -> Net Shot,0.5033,0.0008,-0.0132
27_9,1,test,13,Smash,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift -> Long Defence -> Smash -> Net Shot -> Clear -> Net Shot -> Smash,0.5039,0.0006,-0.0126
27_9,1,test,14,Lift,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift -> Long Defence -> Smash -> Net Shot -> Clear -> Net Shot -> Smash -> Lift,0.504,0.0001,-0.0125
27_9,1,test,15,Net,Net Shot -> Lift -> Long Defence -> Lift -> Lift -> Lift -> Lift -> Long Defence -> Smash -> Net Shot -> Clear -> Net Shot -> Smash -> Lift -> Net,0.5042,0.0002,-0.0123
27_10,0,train,1,Lift,Lift,0.4989,0.0,0.0
27_10,0,train,2,Smash,Lift -> Smash,0.4991,0.0002,0.0002
27_10,0,train,3,Net Shot,Lift -> Smash -> Net Shot,0.5008,0.0017,0.0019
27_10,0,train,4,Smash,Lift -> Smash -> Net Shot -> Smash,0.5013,0.0006,0.0025
27_10,0,train,5,Long Defence,Lift -> Smash -> Net Shot -> Smash -> Long Defence,0.5029,0.0016,0.004
27_10,0,train,6,Smash,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash,0.5034,0.0005,0.0045
27_10,0,train,7,Net Kill,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash -> Net Kill,0.5041,0.0007,0.0053
27_10,0,train,8,Lift,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash -> Net Kill -> Lift,0.5038,-0.0004,0.0049
27_10,0,train,9,Drop,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash -> Net Kill -> Lift -> Drop,0.5028,-0.0009,0.0039
27_10,0,train,10,Drop,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash -> Net Kill -> Lift -> Drop -> Drop,0.5022,-0.0006,0.0033
27_10,0,train,11,Clear,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash -> Net Kill -> Lift -> Drop -> Drop -> Clear,0.5023,0.0001,0.0034
27_10,0,train,12,Short Defence,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash -> Net Kill -> Lift -> Drop -> Drop -> Clear -> Short Defence,0.5028,0.0005,0.0039
27_10,0,train,13,Drive,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash -> Net Kill -> Lift -> Drop -> Drop -> Clear -> Short Defence -> Drive,0.503,0.0002,0.0041
27_10,0,train,14,Fall,Lift -> Smash -> Net Shot -> Smash -> Long Defence -> Smash -> Net Kill -> Lift -> Drop -> Drop -> Clear -> Short Defence -> Drive -> Fall,0.5035,0.0005,0.0046
27_11,0,test,1,Smash,Smash,0.5043,0.0,0.0
27_11,0,test,2,Drive,Smash -> Drive,0.5027,-0.0016,-0.0016
27_11,0,test,3,Long Defence,Smash -> Drive -> Long Defence,0.5048,0.0021,0.0005
27_11,0,test,4,Clear,Smash -> Drive -> Long Defence -> Clear,0.5079,0.0031,0.0036
27_11,0,test,5,Fall,Smash -> Drive -> Long Defence -> Clear -> Fall,0.5113,0.0034,0.007
27_12,0,train,1,Lift,Lift,0.4989,0.0,0.0
27_12,0,train,2,Drive,Lift -> Drive,0.4984,-0.0005,-0.0005
27_12,0,train,3,Drive,Lift -> Drive -> Drive,0.498,-0.0004,-0.0008
27_12,0,train,4,Drive,Lift -> Drive -> Drive -> Drive,0.4978,-0.0003,-0.0011
27_12,0,train,5,Net Shot,Lift -> Drive -> Drive -> Drive -> Net Shot,0.4986,0.0008,-0.0003
27_12,0,train,6,Long Defence,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence,0.4998,0.0012,0.0009
27_12,0,train,7,Long Defence,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence,0.502,0.0022,0.0031
27_12,0,train,8,Smash,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash,0.5031,0.001,0.0042
27_12,0,train,9,Net Shot,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot,0.5046,0.0015,0.0057
27_12,0,train,10,Smash,Lift -> Drive -> Drive -> Drive -> Net Shot -> Long Defence -> Long Defence -> Smash -> Net Shot -> Smash,0.5051,0.0005,0.0062
